CNTSCHID,CNTSTUID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250D06JA,ST250D07JA,PV1MATH,PV1READ,PV1SCIE
76400014,76400489,10,10,2006,2,7640001,7640002,421.673,341.445,352.175
76400014,76400594,10,10,2006,2,7640001,7640002,376.246,310.941,424.132
76400014,76400596,10,6,2006,1,7640002,7640002,345.778,334.598,354.06
76400014,76400641,10,5,2007,2,7640001,7640002,431.314,321.214,428.347
76400014,76401259,10,10,2006,1,7640001,7640001,336.402,373.113,372.518
76400014,76401610,10,7,2006,1,7640001,7640002,285.232,306.973,340.988
76400014,76401819,10,12,2006,1,7640001,7640002,463.868,474.009,539.808
76400014,76401900,10,6,2006,2,7640001,7640002,345.733,287.023,401.332
76400014,76401923,10,10,2006,1,7640001,7640002,412.603,361.429,371.873
76400014,76402028,10,1,2007,2,7640001,7640002,389.396,379.374,383.802
76400014,76402335,10,5,2007,1,7640001,7640002,421.883,424.682,459.766
76400014,76402583,10,10,2006,2,7640001,7640002,513.322,568.265,576.792
76400014,76402848,10,7,2006,2,7640001,7640002,287.115,331.222,319.594
76400014,76403407,10,9,2006,2,7640001,7640001,395.913,377.793,412.074
76400014,76403502,10,7,2006,2,7640001,7640002,361.263,401.351,397.881
76400014,76403755,10,11,2006,1,7640002,7640002,382.559,424.089,388.204
76400014,76403813,10,10,2006,2,7640001,7640002,331.82,338.796,382.167
76400014,76404041,10,4,2007,2,7640001,7640002,430.85,341.202,427.091
76400014,76404052,10,8,2006,2,7640001,7640002,379.747,346.666,365.693
76400014,76404099,10,2,2007,1,7640002,7640002,369.87,347.125,435.409
76400014,76404389,10,6,2006,2,7640001,7640001,387.206,423.386,410.951
76400014,76404816,10,1,2007,2,7640001,7640002,322.437,292.608,359.27
76400014,76404878,10,1,2007,2,7640001,7640001,458.496,495.051,519.427
76400014,76405097,10,12,2006,2,7640002,7640002,411.074,352.657,383.749
76400014,76405105,10,11,2006,2,7640001,7640002,420.517,401.225,405.757
76400014,76405184,10,1,2007,2,7640002,7640001,436.073,423.187,456.532
76400014,76405416,10,2,2007,2,7640001,7640002,390.185,344.379,357.984
76400014,76405667,10,8,2006,1,7640001,7640002,325.042,369.911,417.05
76400014,76406122,10,7,2006,1,7640001,7640002,364.157,361.405,419.073
76400014,76406308,10,7,2006,2,7640001,7640002,403.334,405.737,405.855
76400014,76406338,10,5,2007,2,7640001,7640001,337.639,254.514,376.861
76400014,76406422,10,3,2007,2,7640001,7640002,328.878,311.297,371.509
76400014,76406698,10,8,2006,2,7640001,7640001,339.81,355.831,378.897
76400014,76406848,10,3,2007,2,7640002,7640002,371.857,387.866,335.86
76400014,76407074,10,12,2006,1,7640001,7640002,412.262,353.19,424.811
76400014,76407351,10,8,2006,1,7640002,7640002,531.436,457.737,533.485
76400014,76407658,10,12,2006,2,7640001,7640001,329.802,373.353,364.566
76400014,76408157,10,11,2006,1,7640001,7640001,335.684,344.096,409.547
76400014,76408280,10,8,2006,2,7640001,7640002,389.984,399.932,414.595
76400015,76403156,9,6,2006,1,7640001,7640002,565.382,436.932,554.573
76400015,76403514,9,6,2006,2,7640001,7640002,576.248,474.855,480.186
76400015,76405957,9,8,2006,2,7640002,7640002,519.589,463.501,487.65
76400015,76407277,9,8,2006,2,7640001,7640001,574.449,458.186,515.374
76400016,76400172,9,4,2007,2,7640001,7640002,328.759,296.565,334.102
76400016,76400361,10,6,2006,1,7640001,7640002,402.312,369.23,361.057
76400016,76400516,9,3,2007,1,7640001,7640002,383.029,408.769,390.7
76400016,76400561,10,7,2006,2,7640002,7640002,412.312,280.445,407.066
76400016,76400634,10,8,2006,1,7640002,7640002,361.072,293.061,376.367
76400016,76400678,9,3,2007,1,7640001,7640002,468.129,457.005,434.632
76400016,76400884,10,10,2006,1,7640001,7640002,331.662,316.072,245.423
76400016,76400925,9,5,2007,2,7640002,7640001,389.379,393.611,344.925
76400016,76401163,10,7,2006,2,7640002,7640002,288.136,299.631,328.087
76400016,76401178,10,8,2006,2,7640002,7640002,410.956,311.573,448.388
76400016,76402220,9,4,2007,1,7640001,7640002,379.557,398.611,400.566
76400016,76402249,9,4,2007,2,7640001,7640002,318.357,245.056,339.358
76400016,76402426,10,10,2006,1,7640001,7640002,445.494,372.042,399.705
76400016,76402581,10,5,2007,2,7640001,7640002,349,281.59,333.771
76400016,76402746,10,8,2006,1,7640001,7640002,405.238,446.855,426.804
76400016,76402801,9,1,2007,2,7640001,7640002,328.151,359.699,362.079
76400016,76403133,9,5,2007,2,7640002,7640002,386.202,359.109,403.941
76400016,76403609,10,10,2006,1,7640001,7640002,395.192,376.013,396.681
76400016,76403856,10,11,2006,2,7640002,7640002,316.478,299.762,340.422
76400016,76403968,9,3,2007,1,7640002,7640002,398.803,442.79,368.163
76400016,76404029,9,1,2007,1,7640001,7640002,458.275,471.203,530.897
76400016,76404294,9,1,2007,1,7640002,7640002,357.61,343.903,387.028
76400016,76404298,9,2,2007,2,7640001,7640002,341.033,325.242,389.571
76400016,76404768,10,12,2006,1,7640002,7640002,331.226,308.754,359.768
76400016,76404884,8,1,2007,2,7640001,7640002,380.603,367.191,292.533
76400016,76405116,10,11,2006,1,7640002,7640002,398.217,443.86,456.797
76400016,76405219,10,8,2006,1,7640002,7640002,274.029,187.87,262.449
76400016,76405511,10,10,2006,1,7640001,7640002,332.602,311.476,296.343
76400016,76405644,10,8,2006,2,7640001,7640002,313.039,259.867,348.501
76400016,76405967,9,5,2007,1,7640001,7640002,409.672,322.661,370.501
76400016,76405969,10,6,2006,2,7640002,7640002,356.268,281.311,304.063
76400016,76405973,9,4,2007,2,7640002,7640002,307.282,284.342,320.272
76400016,76405989,10,12,2006,1,7640002,7640002,383.18,325.52,370.631
76400016,76406333,9,1,2007,2,7640002,7640002,448.168,502.437,463.506
76400016,76406983,9,2,2007,1,7640002,7640002,389.929,466.114,382.261
76400016,76407267,9,5,2007,2,7640002,7640002,380.284,272.116,300.634
76400016,76407383,10,7,2006,1,7640002,7640002,446.334,386.832,449.565
76400016,76407696,9,1,2007,2,7640002,7640002,386.715,339.414,298.26
76400016,76408078,10,12,2006,2,7640002,7640002,500.711,472.859,565.091
76400016,76408405,9,4,2007,1,7640002,7640002,353.928,342.668,380.619
76400016,76409016,10,12,2006,1,7640001,7640002,245.775,259.493,249.691
76400017,76400063,10,10,2006,1,7640002,7640002,323.661,320.593,379.111
76400017,76400192,10,6,2006,1,7640001,7640001,451.231,408.418,457.576
76400017,76400247,10,9,2006,2,7640002,7640002,480.011,485.868,527.91
76400017,76400382,9,3,2007,1,7640002,7640002,445.417,399.326,415.96
76400017,76400533,10,11,2006,1,7640002,7640002,320.897,399.234,388.382
76400017,76400730,10,12,2006,1,7640001,7640002,338.757,355.573,388.728
76400017,76400746,10,2,2007,1,7640001,7640002,348.008,367.465,390.23
76400017,76401160,10,10,2006,1,7640001,7640001,444.264,434.183,460.019
76400017,76401177,10,1,2007,1,7640002,7640002,472.34,452.711,528.703
76400017,76401567,9,3,2007,1,7640002,7640002,407.705,358.636,422.434
76400017,76401616,9,3,2007,1,7640002,7640002,418.946,455.056,401.571
76400017,76401642,9,3,2007,2,7640002,7640002,399.813,335.777,410.715
76400017,76402180,9,3,2007,2,7640001,7640001,393.705,373.736,366.069
76400017,76402295,9,4,2007,1,7640001,7640002,405.257,393.594,434.792
76400017,76402653,10,2,2007,2,7640001,7640002,447.699,436.811,496.718
76400017,76402671,10,12,2006,1,7640002,7640002,457.81,381.278,482.99
76400017,76403928,9,3,2007,2,7640001,7640002,380.948,325.873,388.708
76400017,76404106,9,3,2007,1,7640001,7640002,422.05,399.906,411.223
76400017,76404993,9,2,2007,1,7640002,7640002,352.156,374.962,340.371
76400017,76405022,9,3,2007,1,7640001,7640002,341.016,348.193,395.319
76400017,76405595,10,10,2006,1,7640001,7640002,399.637,437.249,463.817
76400017,76405625,9,2,2007,2,7640001,7640002,324.434,268.418,337.519
76400017,76405950,10,6,2006,1,7640002,7640002,456.589,470.382,537.502
76400017,76406105,10,8,2006,1,7640002,7640002,416.602,417.055,433.99
76400017,76406130,10,6,2006,2,7640001,7640002,331.271,356.799,346.239
76400017,76406175,10,8,2006,2,7640002,7640002,377.47,335.524,382.035
76400017,76406286,10,8,2006,1,7640002,7640002,346.291,378.582,433.759
76400017,76406378,10,9,2006,1,7640001,7640002,381.786,361.035,403.2
76400017,76406456,10,8,2006,1,7640001,7640002,358.919,369.728,413.374
76400017,76406531,10,9,2006,1,7640002,7640002,391.526,428.844,446.512
76400017,76406534,10,1,2007,1,7640002,7640002,429.089,414.948,461.578
76400017,76406793,10,2,2007,1,7640002,7640002,409.321,370.847,437.887
76400017,76407261,10,10,2006,1,7640001,7640002,337.176,356.923,322.716
76400017,76407476,10,10,2006,1,7640001,7640002,358.761,375.611,393.799
76400017,76407778,10,10,2006,1,7640002,7640002,431.631,436.801,473.862
76400017,76407788,10,9,2006,1,7640002,7640002,408.38,364.938,427.546
76400017,76408120,9,4,2007,1,7640001,7640002,500.058,470.598,450.224
76400017,76408181,10,1,2007,2,7640001,7640002,299.722,281.546,326.851
76400017,76408584,10,9,2006,2,7640001,7640002,296.673,314.424,307.502
76400017,76408684,10,7,2006,1,7640001,7640002,458.223,516.891,479.127
76400017,76408828,10,4,2007,1,7640001,7640002,499.473,521.835,576.132
76400017,76409094,9,2,2007,1,7640002,7640002,371.836,352.324,405.017
76400018,76400118,9,8,2006,2,7640001,7640002,285.547,222.398,345.766
76400018,76400245,9,4,2007,1,7640001,7640002,322.924,290.732,350.411
76400018,76400478,9,4,2007,2,9999999,9999999,272.97,282.116,184.724
76400018,76401191,9,5,2007,1,7640001,7640002,293.42,306.817,337.168
76400018,76403589,9,1,2007,2,9999999,7640001,343.352,356.094,342.369
76400018,76405043,9,5,2007,2,7640001,7640002,301.356,282.499,306.678
76400018,76405322,9,3,2007,1,7640001,7640002,357.189,243.448,403.396
76400018,76406953,9,1,2007,1,7640002,7640002,395.645,334.723,405.11
76400018,76407132,9,2,2007,2,7640002,7640002,494.048,355.6,387.773
76400018,76407899,9,4,2007,1,7640001,7640002,279.222,334.641,308.812
76400018,76408109,9,5,2007,2,7640002,7640002,274.438,276.691,324.275
76400018,76408421,9,2,2007,2,7640002,7640002,354.207,349.044,352.279
76400018,76408528,9,1,2007,1,7640001,7640002,365.007,442.956,377.578
76400019,76400275,10,8,2006,1,7640002,7640002,341.525,331.77,395.497
76400019,76400323,10,12,2006,1,7640001,7640002,449.05,476.808,446.361
76400019,76400424,10,5,2007,2,7640002,7640002,377.165,399.845,479.648
76400019,76400527,10,8,2006,2,7640001,7640002,357.793,363.565,363.093
76400019,76400698,10,6,2006,2,7640002,7640002,408.76,338.318,395.615
76400019,76401197,10,10,2006,1,7640001,7640002,337.861,356.36,329.476
76400019,76401790,10,10,2006,1,7640001,7640001,377.95,429.971,417.926
76400019,76402016,10,7,2006,1,7640001,7640001,438.761,510.408,477.498
76400019,76402406,10,11,2006,2,7640001,7640002,416.835,366.856,432.4
76400019,76402694,10,7,2006,2,7640001,7640002,392.816,466.92,447.992
76400019,76402721,10,1,2007,1,7640001,7640001,343.352,315.494,378.271
76400019,76402753,10,8,2006,1,7640001,7640002,329.924,271.338,295.947
76400019,76402965,10,10,2006,1,7640001,7640002,419.369,438.761,397.562
76400019,76403501,10,9,2006,1,7640001,7640002,393.386,354.679,381.429
76400019,76403902,10,9,2006,2,7640002,7640002,476.482,423.966,499.629
76400019,76404000,10,11,2006,1,7640001,7640002,380.505,416.094,340.915
76400019,76404038,10,10,2006,1,7640001,7640001,339.851,382.785,349.872
76400019,76404396,10,7,2006,1,7640001,7640002,372.698,359.974,370.441
76400019,76404593,10,11,2006,2,7640002,7640002,374.538,359.342,406.828
76400019,76405052,10,5,2007,1,7640001,7640002,414.904,457.199,430.69
76400019,76405329,10,12,2006,2,7640001,7640002,357.779,371.883,403.436
76400019,76405346,10,10,2006,2,7640001,7640001,396.003,346.085,441.857
76400019,76405724,10,9,2006,2,7640001,7640002,498.93,483.721,547.175
76400019,76405846,10,7,2006,1,7640001,7640002,385.636,253.611,356.608
76400019,76406272,10,8,2006,1,7640001,7640002,358.366,352.114,418.725
76400019,76406491,10,8,2006,1,7640001,7640001,364.568,433.324,410.829
76400019,76406769,10,10,2006,1,7640001,7640002,364.578,350.623,297.265
76400019,76407010,10,8,2006,1,7640001,7640002,491.566,458.179,491.14
76400019,76407117,10,11,2006,2,7640001,7640002,443.904,437.277,462.922
76400019,76407558,10,12,2006,2,7640001,7640002,473.905,462.502,484.304
76400019,76407722,10,9,2006,1,7640001,7640001,436.302,446.925,413.876
76400019,76408156,10,6,2006,1,7640001,7640002,506.362,459.479,530.335
76400019,76408831,10,9,2006,1,7640001,7640001,284.538,360.338,286.286
76400019,76408864,10,10,2006,2,7640002,7640002,388.762,409.212,425.022
76400019,76409061,10,7,2006,1,7640002,7640002,450.102,434.259,413.155
76400019,76409075,10,7,2006,2,7640001,7640002,407.015,423.68,424.048
76400020,76400193,10,12,2006,1,7640002,7640002,403.206,387.839,461.877
76400020,76400239,10,11,2006,1,7640001,7640001,440.702,413.165,503.273
76400020,76400324,10,10,2006,1,7640001,7640002,309.587,329.957,406.302
76400020,76400511,10,1,2007,1,7640001,7640002,530.882,469.275,525.459
76400020,76401238,10,12,2006,2,7640001,7640001,481.832,511.996,553.993
76400020,76401321,10,12,2006,1,7640002,7640001,447.868,437.819,404.218
76400020,76401600,10,12,2006,1,7640001,7640002,386.913,429.572,461.438
76400020,76401987,10,8,2006,2,7640001,7640002,330.823,292.269,336.594
76400020,76402420,10,1,2007,1,7640001,7640001,589.24,483.887,606.821
76400020,76402967,11,9,2006,1,7640001,7640002,384.711,381.134,376.283
76400020,76402969,10,11,2006,2,7640001,7640002,386.158,375.658,446.041
76400020,76403094,10,3,2007,1,7640001,7640002,456.461,440.838,412.576
76400020,76403326,10,7,2006,1,7640001,7640002,392.619,400.059,436.385
76400020,76403530,10,5,2007,1,7640001,7640001,508.4,428.079,522.268
76400020,76404021,11,10,2006,1,7640001,7640001,494.628,606.388,483.557
76400020,76404214,10,10,2006,1,7640001,7640002,393.561,489.349,428.783
76400020,76404900,10,5,2007,2,7640002,7640002,373.535,310.492,371.991
76400020,76404990,10,9,2006,1,7640001,7640002,456.692,487.348,503.518
76400020,76405269,10,1,2007,1,7640001,7640001,390.995,396.23,464.864
76400020,76405446,9,4,2007,2,7640002,7640001,282.231,245.515,286.75
76400020,76405468,11,6,2006,2,7640001,7640002,379.691,351.748,462.223
76400020,76405968,10,12,2006,1,7640001,7640001,422.81,458.235,407.884
76400020,76406056,10,3,2007,1,7640001,7640002,415.283,384.414,374.459
76400020,76406089,10,8,2006,1,7640002,7640001,355.159,408.224,435.195
76400020,76406114,9,3,2007,1,7640002,7640002,379.001,335.659,387.38
76400020,76406182,10,10,2006,2,7640001,7640001,349.842,321.882,383.681
76400020,76406335,10,1,2007,1,7640001,7640002,426.321,456.755,460.501
76400020,76406520,10,7,2006,1,7640001,7640001,463.705,516.806,474.881
76400020,76406716,10,4,2007,2,7640001,7640002,534.746,481.79,542.968
76400020,76406911,10,4,2007,1,9999999,9999999,245.782,251.225,285.094
76400020,76407464,10,11,2006,2,7640002,7640002,512.297,458.539,481.055
76400020,76407489,10,11,2006,1,7640001,7640002,558.824,559.555,563.631
76400020,76407521,10,1,2007,2,7640001,7640002,456.31,450.155,413.338
76400020,76407561,10,11,2006,2,7640002,7640002,596.461,472.094,568
76400020,76408137,10,12,2006,2,7640001,7640002,348.845,328.39,482.402
76400020,76408164,10,9,2006,1,7640002,7640002,483.927,473.385,491.623
76400020,76408594,10,10,2006,2,7640001,7640002,477.229,358.31,459.965
76400020,76408938,11,8,2006,2,7640001,7640002,462.319,464.523,458.722
76400020,76409112,11,7,2006,1,7640001,7640001,543.094,517.075,550.4
76400021,76408049,9,5,2007,2,7640001,7640002,440.114,401.991,409.096
76400022,76402477,9,9,2006,1,7640001,7640001,384.687,371.603,451.154
76400022,76405427,9,4,2007,2,7640001,7640002,418.113,431.242,360.281
76400022,76406280,9,3,2007,2,7640001,7640002,286.339,223.994,244.192
76400022,76406405,9,2,2007,1,7640002,7640001,404.46,406.067,483.568
76400022,76407809,9,1,2007,2,7640002,7640002,546.099,450.107,548.774
76400023,76400165,8,9,2006,2,7640001,7640002,345.644,305.873,367.653
76400023,76400826,9,7,2006,1,7640001,7640002,368.956,433.867,444.028
76400023,76401086,9,8,2006,1,7640001,7640001,343.622,284.801,335.963
76400023,76401410,9,7,2006,1,7640001,7640002,279.03,296.891,310.368
76400023,76401445,9,6,2006,2,7640001,7640002,337.92,297.802,347.501
76400023,76402407,9,6,2006,1,7640001,7640001,435.141,446.728,398.705
76400023,76402475,8,5,2007,2,7640001,7640002,357.647,319.078,420.675
76400023,76403679,9,7,2006,1,7640001,7640002,394.953,411.993,440.758
76400023,76406483,9,6,2006,2,7640002,7640002,417.026,392.507,406.303
76400023,76407655,9,6,2006,1,7640002,7640002,350.967,348.032,325.665
76400024,76400103,10,3,2007,2,7640001,7640002,319.44,352.68,377.963
76400024,76400260,9,3,2007,2,7640001,7640002,454.962,434.684,501.054
76400024,76400311,10,10,2006,1,7640001,7640002,344.479,298.982,427.072
76400024,76401195,9,5,2007,2,7640001,7640002,443.735,520.181,456.825
76400024,76401280,10,7,2006,1,7640002,7640002,290.615,320.352,340.816
76400024,76401282,9,2,2007,2,7640001,7640001,310.66,274.149,326.361
76400024,76401312,9,3,2007,1,7640001,7640002,302.196,265.179,288.712
76400024,76401417,10,6,2006,1,7640001,7640002,380.73,392.095,356.982
76400024,76401769,10,6,2006,1,7640001,7640001,312.717,323.602,346.732
76400024,76401804,10,3,2007,2,7640002,7640001,484.574,483.678,568.534
76400024,76401846,10,3,2007,1,7640001,7640001,369.478,388.29,429.078
76400024,76402115,10,4,2007,1,7640002,7640002,425.195,396.314,418.985
76400024,76402277,10,3,2007,2,7640001,7640002,524.676,506.348,499.493
76400024,76402735,9,11,2006,1,7640001,7640001,331.843,310.054,383.279
76400024,76403142,9,5,2007,2,7640001,7640002,369.418,341.382,382.966
76400024,76403189,10,12,2006,1,7640001,7640002,368.429,342.942,403.408
76400024,76403784,10,9,2006,1,7640002,7640002,422.473,407.142,434.661
76400024,76403921,10,7,2006,2,7640001,7640002,286.534,297.029,306.603
76400024,76403945,9,10,2006,2,7640001,7640002,318.68,275.656,327.114
76400024,76404146,10,11,2006,2,7640001,7640002,371.926,391.907,405.641
76400024,76404592,10,11,2006,2,7640001,7640002,375.386,367.236,446.6
76400024,76404826,9,5,2007,1,7640001,7640002,350.616,360.596,418.914
76400024,76404853,10,11,2006,1,7640002,7640002,412.8,448.774,448.542
76400024,76404925,10,9,2006,1,7640001,7640001,337.415,384.793,345.446
76400024,76405291,10,3,2007,1,7640001,7640002,432.286,432.404,429.923
76400024,76405921,10,2,2007,1,7640002,7640002,324.395,366.014,401.988
76400024,76406466,9,9,2006,1,7640002,7640002,361.438,376.36,380.558
76400024,76407585,10,2,2007,2,7640001,7640002,352.966,295.182,392.442
76400024,76407660,9,3,2007,1,7640001,7640001,360.062,370.796,366.232
76400024,76407865,10,4,2007,1,7640001,7640002,457.549,398.179,479.367
76400024,76407937,9,2,2007,1,7640001,7640002,356.091,349.097,391.971
76400024,76408363,10,8,2006,1,7640002,7640001,279.942,261.487,304.689
76400024,76408387,10,1,2007,2,7640001,7640002,409.963,387.176,450.037
76400024,76409043,10,10,2006,1,7640002,7640002,333.412,419.201,308.247
76400024,76409122,10,8,2006,1,7640001,7640001,373.524,394.761,380.651
76400025,76400009,10,5,2007,1,7640002,7640002,447.277,361.056,415.769
76400025,76400345,10,7,2006,1,7640001,7640001,404.018,415.644,348.101
76400025,76400420,10,2,2007,2,7640001,7640002,347.688,330.515,402.154
76400025,76400495,10,9,2006,1,7640002,7640002,361.572,337.346,374.698
76400025,76400584,10,12,2006,2,7640001,7640002,356.824,259.878,375.202
76400025,76400683,10,12,2006,2,7640001,7640002,348.631,409.882,440.065
76400025,76400733,10,9,2006,2,7640001,7640002,267.156,344.142,349.073
76400025,76400754,10,10,2006,1,7640002,7640002,367.917,379.103,371.557
